"","Year","Drug","Country","DDD","Population","Class","Region","DDDPTPD"
"250",2009,"Pregabalin","SERBIA",0,9023.354,"Gabapentinoids","Southern Europe",0
"251",2009,"Pregabalin","SLOVAKIA",2225510,5401.149,"Gabapentinoids","Eastern Europe",1.12811446328742
"252",2009,"Pregabalin","SLOVENIA",1013348,2033.807,"Gabapentinoids","Southern Europe",1.36413908470112
"253",2009,"Pregabalin","SOUTH AFRICA",2083423,50477.013,"Gabapentinoids","Southern Africa",0.113003939050021
"254",2009,"Pregabalin","SOUTH KOREA",8466944,49347.45,"Gabapentinoids","Eastern Asia",0.469755363144467
"255",2009,"Pregabalin","SPAIN",44471052,46583.566,"Gabapentinoids","Southern Europe",2.61369223478496
"256",2009,"Pregabalin","SWEDEN",9303365,9313.085,"Gabapentinoids","Northern Europe",2.73499331190763
"257",2009,"Pregabalin","SWITZERLAND",4356784,7713.902,"Gabapentinoids","Western Europe",1.54632824007416
"258",2009,"Pregabalin","TAIWAN",0,23104.542,"Gabapentinoids","Eastern Asia",0
"259",2009,"Pregabalin","THAILAND",0,66866.834,"Gabapentinoids","South-eastern Asia",0
"260",2009,"Pregabalin","TUNISIA",451973,10525.691,"Gabapentinoids","Northern Africa",0.117563268179966
"261",2009,"Pregabalin","TÜRKIYE",7697396,71321.406,"Gabapentinoids","Western Asia",0.29548382287174
"262",2009,"Pregabalin","UNITED ARAB EMIRATES",977608,7917.368,"Gabapentinoids","Western Asia",0.338059925003693
"263",2009,"Pregabalin","UNITED KINGDOM",41618703,62828.62,"Gabapentinoids","Northern Europe",1.81359703218003
"264",2009,"Pregabalin","UNITED STATES",248387425,306307.565,"Gabapentinoids","Northern America",2.22014662631648
"265",2009,"Pregabalin","URUGUAY",214807,3349.676,"Gabapentinoids","Central and South America and the Caribbean",0.17557205951605
"266",2009,"Pregabalin","VENEZUELA",2542692,28031.01,"Gabapentinoids","Central and South America and the Caribbean",0.248350355325566
"267",2010,"Gabapentin","ALGERIA",0,35977.451,"Gabapentinoids","Northern Africa",0
"268",2010,"Gabapentin","ARGENTINA",1929784,40895.751,"Gabapentinoids","Central and South America and the Caribbean",0.129193388413259
"269",2010,"Gabapentin","AUSTRALIA",6770157,22154.687,"Gabapentinoids","Australia and New Zealand",0.836648230302595
"270",2010,"Gabapentin","AUSTRIA",5295645,8409.945,"Gabapentinoids","Western Europe",1.72399294307182
"271",2010,"Gabapentin","BELARUS",42115,9420.576,"Gabapentinoids","Eastern Europe",0.0122396534882865
"272",2010,"Gabapentin","BELGIUM",1785142,10938.735,"Gabapentinoids","Western Europe",0.446802343218167
"273",2010,"Gabapentin","BOSNIA AND HERZEGOVINA",0,3705.478,"Gabapentinoids","Southern Europe",0
"274",2010,"Gabapentin","BRAZIL",4391378,195713.637,"Gabapentinoids","Central and South America and the Caribbean",0.0614312722311455
"275",2010,"Gabapentin","BULGARIA",438212,7425.011,"Gabapentinoids","Eastern Europe",0.161583473631316
"276",2010,"Gabapentin","CANADA",34702215,34147.566,"Gabapentinoids","Northern America",2.78232090254917
"277",2010,"Gabapentin","CHILE",167836,17062.531,"Gabapentinoids","Central and South America and the Caribbean",0.0269309356688702
"278",2010,"Gabapentin","CHINA",1544488,1368810.604,"Gabapentinoids","Eastern Asia",0.00308923504402957
"279",2010,"Gabapentin","COLOMBIA",388457,45222.699,"Gabapentinoids","Central and South America and the Caribbean",0.0235177759562067
"280",2010,"Gabapentin","CROATIA",421823,4328.163,"Gabapentinoids","Southern Europe",0.2668310857471
"281",2010,"Gabapentin","CZECH REPUBLIC",4026518,10536.514,"Gabapentinoids","Eastern Europe",1.04626686546438
"282",2010,"Gabapentin","ECUADOR",394949,15011.114,"Gabapentinoids","Central and South America and the Caribbean",0.072034056268378
"283",2010,"Gabapentin","EGYPT",3230112,82761.244,"Gabapentinoids","Northern Africa",0.106856352735887
"284",2010,"Gabapentin","ESTONIA",117974,1332.103,"Gabapentinoids","Northern Europe",0.242470145897969
"285",2010,"Gabapentin","FINLAND",1925268,5365.784,"Gabapentinoids","Northern Europe",0.982353465819766
"286",2010,"Gabapentin","FRANCE",28786280,62879.535,"Gabapentinoids","Western Europe",1.25338934768848
"287",2010,"Gabapentin","GERMANY",41642353,80827.001,"Gabapentinoids","Western Europe",1.41055028058115
"288",2010,"Gabapentin","GREECE",3194069,10887.64,"Gabapentinoids","Southern Europe",0.803193743162361
"289",2010,"Gabapentin","HUNGARY",1290571,9927.38,"Gabapentinoids","Eastern Europe",0.355923801466234
"290",2010,"Gabapentin","INDIA",16825132.8055556,1234281.163,"Gabapentinoids","Southern Asia",0.0373210776249142
"291",2010,"Gabapentin","IRELAND",1407528,4554.33,"Gabapentinoids","Northern Europe",0.846140188065088
"292",2010,"Gabapentin","ITALY",11814123,59325.232,"Gabapentinoids","Southern Europe",0.545220049958262
"293",2010,"Gabapentin","JAPAN",8497506,128542.349,"Gabapentinoids","Eastern Asia",0.180990184727056
"294",2010,"Gabapentin","JORDAN",287965,7261.541,"Gabapentinoids","Western Asia",0.10857271230948
"295",2010,"Gabapentin","KAZAKHSTAN",0,16252.273,"Gabapentinoids","Central Asia",0
"296",2010,"Gabapentin","KUWAIT",26218,2991.884,"Gabapentinoids","Western Asia",0.0239918967236128
"297",2010,"Gabapentin","LATVIA",364862,2118.855,"Gabapentinoids","Northern Europe",0.471451663230657
"298",2010,"Gabapentin","LEBANON",658062,4953.064,"Gabapentinoids","Western Asia",0.363749704159228
"299",2010,"Gabapentin","LITHUANIA",263674,3123.825,"Gabapentinoids","Northern Europe",0.231094913590316
"300",2010,"Gabapentin","LUXEMBOURG",137775,507.89,"Gabapentinoids","Western Europe",0.742695056404192
"301",2010,"Gabapentin","MEXICO",3254929.33333333,114092.961,"Gabapentinoids","Central and South America and the Caribbean",0.0781074551770642
"302",2010,"Gabapentin","MOROCCO",71307,32343.384,"Gabapentinoids","Northern Africa",0.00603610080126522
"303",2010,"Gabapentin","NETHERLANDS",0,16682.927,"Gabapentinoids","Western Europe",0
"304",2010,"Gabapentin","NEW ZEALAND",2223688,4370.06,"Gabapentinoids","Australia and New Zealand",1.39314470307872
"305",2010,"Gabapentin","NORWAY",3223885,4885.878,"Gabapentinoids","Northern Europe",1.80653632466332
"306",2010,"Gabapentin","PAKISTAN",2920087,179424.643,"Gabapentinoids","Southern Asia",0.0445577728776321
"307",2010,"Gabapentin","PERU",182156,29027.68,"Gabapentinoids","Central and South America and the Caribbean",0.0171807029697459
"308",2010,"Gabapentin","PHILIPPINES",995230,93966.784,"Gabapentinoids","South-eastern Asia",0.0289973874052929
"309",2010,"Gabapentin","POLAND",2687544,38329.784,"Gabapentinoids","Eastern Europe",0.191968064726171
"310",2010,"Gabapentin","PORTUGAL",4492367,10596.055,"Gabapentinoids","Southern Europe",1.16075563283092
"311",2010,"Gabapentin","PUERTO RICO",7234364,3579.842,"Gabapentinoids","Central and South America and the Caribbean",5.53281658011726
"312",2010,"Gabapentin","ROMANIA",1841435,20471.86,"Gabapentinoids","Eastern Europe",0.246268500478344
"313",2010,"Gabapentin","RUSSIA",834398,143479.273,"Gabapentinoids","Eastern Europe",0.0159218622544976
"314",2010,"Gabapentin","SAUDI ARABIA",1233768,27421.468,"Gabapentinoids","Western Asia",0.123183510450221
"315",2010,"Gabapentin","SERBIA",0,8991.258,"Gabapentinoids","Southern Europe",0
"316",2010,"Gabapentin","SLOVAKIA",1735363,5404.293,"Gabapentinoids","Eastern Europe",0.879146440711102
"317",2010,"Gabapentin","SLOVENIA",304408,2043.336,"Gabapentinoids","Southern Europe",0.407874026792123
"318",2010,"Gabapentin","SOUTH AFRICA",853138,51216.967,"Gabapentinoids","Southern Africa",0.0456052882794154
"319",2010,"Gabapentin","SOUTH KOREA",12234671,49545.638,"Gabapentinoids","Eastern Asia",0.676077753356457
"320",2010,"Gabapentin","SPAIN",31219321,46931.011,"Gabapentinoids","Southern Europe",1.82126574203952
"321",2010,"Gabapentin","SWEDEN",4329251,9390.157,"Gabapentinoids","Northern Europe",1.26226252213274
"322",2010,"Gabapentin","SWITZERLAND",1639470,7808.674,"Gabapentinoids","Western Europe",0.574825409535533
"323",2010,"Gabapentin","TAIWAN",1668571,23187.556,"Gabapentinoids","Eastern Asia",0.197015089720357
"324",2010,"Gabapentin","THAILAND",4224659,67195.032,"Gabapentinoids","South-eastern Asia",0.172133052463086
"325",2010,"Gabapentin","TUNISIA",316516,10635.245,"Gabapentinoids","Northern Africa",0.0814812991839778
"326",2010,"Gabapentin","TÜRKIYE",46879125,72326.992,"Gabapentinoids","Western Asia",1.77455256650676
"327",2010,"Gabapentin","UNITED ARAB EMIRATES",407420,8549.998,"Gabapentinoids","Western Asia",0.130462623230246
"328",2010,"Gabapentin","UNITED KINGDOM",54668842,63459.801,"Gabapentinoids","Northern Europe",2.35858180679294
"329",2010,"Gabapentin","UNITED STATES",713935206,309011.469,"Gabapentinoids","Northern America",6.32548711552327
"330",2010,"Gabapentin","URUGUAY",294548,3359.273,"Gabapentinoids","Central and South America and the Caribbean",0.240060415943624
"331",2010,"Gabapentin","VENEZUELA",4969319,28439.942,"Gabapentinoids","Central and South America and the Caribbean",0.478385431857087
"332",2010,"Gabapentin Enacarbil","JAPAN",0,128542.349,"Gabapentinoids","Eastern Asia",0
"333",2010,"Gabapentin Enacarbil","PUERTO RICO",0,3579.842,"Gabapentinoids","Central and South America and the Caribbean",0
"334",2010,"Gabapentin Enacarbil","UNITED STATES",0,309011.469,"Gabapentinoids","Northern America",0
"335",2010,"Pregabalin","ALGERIA",4709378,35977.451,"Gabapentinoids","Northern Africa",0.358379315538574
"336",2010,"Pregabalin","ARGENTINA",4229940,40895.751,"Gabapentinoids","Central and South America and the Caribbean",0.283182097781297
"337",2010,"Pregabalin","AUSTRALIA",6902944,22154.687,"Gabapentinoids","Australia and New Zealand",0.853057895330628
"338",2010,"Pregabalin","AUSTRIA",3984444,8409.945,"Gabapentinoids","Western Europe",1.29713251890277
"339",2010,"Pregabalin","BELARUS",19685,9420.576,"Gabapentinoids","Eastern Europe",0.0057209445308541
"340",2010,"Pregabalin","BELGIUM",7038763,10938.735,"Gabapentinoids","Western Europe",1.76172864778115
"341",2010,"Pregabalin","BOSNIA AND HERZEGOVINA",0,3705.478,"Gabapentinoids","Southern Europe",0
"342",2010,"Pregabalin","BRAZIL",4272722,195713.637,"Gabapentinoids","Central and South America and the Caribbean",0.059771385735868
"343",2010,"Pregabalin","BULGARIA",446660,7425.011,"Gabapentinoids","Eastern Europe",0.164698534800881
"344",2010,"Pregabalin","CANADA",31996370,34147.566,"Gabapentinoids","Northern America",2.56537425800334
"345",2010,"Pregabalin","CHILE",1439908,17062.531,"Gabapentinoids","Central and South America and the Caribbean",0.231047389815603
"346",2010,"Pregabalin","CHINA",15192,1368810.604,"Gabapentinoids","Eastern Asia",0.0000303865480268524
"347",2010,"Pregabalin","COLOMBIA",867160,45222.699,"Gabapentinoids","Central and South America and the Caribbean",0.0524991816293289
"348",2010,"Pregabalin","CROATIA",296317,4328.163,"Gabapentinoids","Southern Europe",0.187440198460784
"349",2010,"Pregabalin","CZECH REPUBLIC",2972011,10536.514,"Gabapentinoids","Eastern Europe",0.772259464156292
"350",2010,"Pregabalin","ECUADOR",1204295,15011.114,"Gabapentinoids","Central and South America and the Caribbean",0.219649255457607
"351",2010,"Pregabalin","EGYPT",4016445,82761.244,"Gabapentinoids","Northern Africa",0.132869282447262
"352",2010,"Pregabalin","ESTONIA",94808,1332.103,"Gabapentinoids","Northern Europe",0.194857422756664
"353",2010,"Pregabalin","FINLAND",8726850,5365.784,"Gabapentinoids","Northern Europe",4.45280934560239
"354",2010,"Pregabalin","FRANCE",67115642,62879.535,"Gabapentinoids","Western Europe",2.9222959946917
"355",2010,"Pregabalin","GERMANY",64619991,80827.001,"Gabapentinoids","Western Europe",2.18887118209198
"356",2010,"Pregabalin","GREECE",8041008,10887.64,"Gabapentinoids","Southern Europe",2.02202498265331
"357",2010,"Pregabalin","HUNGARY",2392068,9927.38,"Gabapentinoids","Eastern Europe",0.659703290966349
"358",2010,"Pregabalin","INDIA",69660877.0833333,1234281.163,"Gabapentinoids","Southern Asia",0.154519969089828
"359",2010,"Pregabalin","IRELAND",5140065,4554.33,"Gabapentinoids","Northern Europe",3.08996735110547
"360",2010,"Pregabalin","ITALY",28239729,59325.232,"Gabapentinoids","Southern Europe",1.30325936645384
"361",2010,"Pregabalin","JAPAN",6292435,128542.349,"Gabapentinoids","Eastern Asia",0.134023909254432
"362",2010,"Pregabalin","JORDAN",198275,7261.541,"Gabapentinoids","Western Asia",0.0747564965643818
"363",2010,"Pregabalin","KAZAKHSTAN",0,16252.273,"Gabapentinoids","Central Asia",0
"364",2010,"Pregabalin","KUWAIT",144466,2991.884,"Gabapentinoids","Western Asia",0.132199761693243
"365",2010,"Pregabalin","LATVIA",72124,2118.855,"Gabapentinoids","Northern Europe",0.0931940836777956
"366",2010,"Pregabalin","LEBANON",510559,4953.064,"Gabapentinoids","Western Asia",0.282216090893915
"367",2010,"Pregabalin","LITHUANIA",314997,3123.825,"Gabapentinoids","Northern Europe",0.276076535783615
"368",2010,"Pregabalin","LUXEMBOURG",537548,507.89,"Gabapentinoids","Western Europe",2.89772630869142
"369",2010,"Pregabalin","MEXICO",8846825,114092.961,"Gabapentinoids","Central and South America and the Caribbean",0.212294313142333
"370",2010,"Pregabalin","MOROCCO",439399,32343.384,"Gabapentinoids","Northern Africa",0.0371948989015824
"371",2010,"Pregabalin","NETHERLANDS",0,16682.927,"Gabapentinoids","Western Europe",0
"372",2010,"Pregabalin","NEW ZEALAND",69048,4370.06,"Gabapentinoids","Australia and New Zealand",0.0432587015166605
"373",2010,"Pregabalin","NORWAY",3832124,4885.878,"Gabapentinoids","Northern Europe",2.14736915448724
"374",2010,"Pregabalin","PAKISTAN",7388158,179424.643,"Gabapentinoids","Southern Asia",0.112736321263052
"375",2010,"Pregabalin","PERU",560045,29027.68,"Gabapentinoids","Central and South America and the Caribbean",0.0528226728446572
"376",2010,"Pregabalin","PHILIPPINES",1359415,93966.784,"Gabapentinoids","South-eastern Asia",0.0396084155417002
"377",2010,"Pregabalin","POLAND",125581,38329.784,"Gabapentinoids","Eastern Europe",0.00897010115420521
"378",2010,"Pregabalin","PORTUGAL",10260966,10596.055,"Gabapentinoids","Southern Europe",2.65126916006341
"379",2010,"Pregabalin","PUERTO RICO",1604663,3579.842,"Gabapentinoids","Central and South America and the Caribbean",1.22724071554883
"380",2010,"Pregabalin","ROMANIA",2550671,20471.86,"Gabapentinoids","Eastern Europe",0.341119791023631
"381",2010,"Pregabalin","RUSSIA",3797469,143479.273,"Gabapentinoids","Eastern Europe",0.0724627555839355
"382",2010,"Pregabalin","SAUDI ARABIA",3642743,27421.468,"Gabapentinoids","Western Asia",0.363703605870771
"383",2010,"Pregabalin","SERBIA",0,8991.258,"Gabapentinoids","Southern Europe",0
"384",2010,"Pregabalin","SLOVAKIA",2956856,5404.293,"Gabapentinoids","Eastern Europe",1.49796292078099
"385",2010,"Pregabalin","SLOVENIA",1224780,2043.336,"Gabapentinoids","Southern Europe",1.64107365947825
"386",2010,"Pregabalin","SOUTH AFRICA",2561195,51216.967,"Gabapentinoids","Southern Africa",0.136911069855987
"387",2010,"Pregabalin","SOUTH KOREA",10496904,49545.638,"Gabapentinoids","Eastern Asia",0.580050192891857
"388",2010,"Pregabalin","SPAIN",52736038,46931.011,"Gabapentinoids","Southern Europe",3.07650314945332
"389",2010,"Pregabalin","SWEDEN",10457919,9390.157,"Gabapentinoids","Northern Europe",3.04917391327043
"390",2010,"Pregabalin","SWITZERLAND",5416522,7808.674,"Gabapentinoids","Western Europe",1.89912256821303
"391",2010,"Pregabalin","TAIWAN",0,23187.556,"Gabapentinoids","Eastern Asia",0
"392",2010,"Pregabalin","THAILAND",1642996,67195.032,"Gabapentinoids","South-eastern Asia",0.0669436081503004
"393",2010,"Pregabalin","TUNISIA",621046,10635.245,"Gabapentinoids","Northern Africa",0.159877020223346
"394",2010,"Pregabalin","TÜRKIYE",10251062,72326.992,"Gabapentinoids","Western Asia",0.388041551149258
"395",2010,"Pregabalin","UNITED ARAB EMIRATES",1920013,8549.998,"Gabapentinoids","Western Asia",0.614819921987569
"396",2010,"Pregabalin","UNITED KINGDOM",55319398,63459.801,"Gabapentinoids","Northern Europe",2.38664879138171
"397",2010,"Pregabalin","UNITED STATES",246138781,309011.469,"Gabapentinoids","Northern America",2.18079690532323
"398",2010,"Pregabalin","URUGUAY",378194,3359.273,"Gabapentinoids","Central and South America and the Caribbean",0.308232983919032
"399",2010,"Pregabalin","VENEZUELA",3005141,28439.942,"Gabapentinoids","Central and South America and the Caribbean",0.289298327411953
"400",2011,"Gabapentin","ALGERIA",0,36661.438,"Gabapentinoids","Northern Africa",0
"401",2011,"Gabapentin","ARGENTINA",2059326,41320.497,"Gabapentinoids","Central and South America and the Caribbean",0.136448680906757
"402",2011,"Gabapentin","AUSTRALIA",7135804,22538.002,"Gabapentinoids","Australia and New Zealand",0.866836669826385
"403",2011,"Gabapentin","AUSTRIA",5678539,8453.501,"Gabapentinoids","Western Europe",1.83911878296464
"404",2011,"Gabapentin","BELARUS",47771,9415.316,"Gabapentinoids","Eastern Europe",0.0138911821920887
"405",2011,"Gabapentin","BELGIUM",1964933,11013.86,"Gabapentinoids","Western Europe",0.48844758883006
"406",2011,"Gabapentin","BOSNIA AND HERZEGOVINA",59231,3661.173,"Gabapentinoids","Southern Europe",0.0442933562474708
"407",2011,"Gabapentin","BRAZIL",5552741,197514.541,"Gabapentinoids","Central and South America and the Caribbean",0.0769694030658264
"408",2011,"Gabapentin","BULGARIA",595906,7378.652,"Gabapentinoids","Eastern Europe",0.221111079795705
"409",2011,"Gabapentin","CANADA",37727038,34539.156,"Gabapentinoids","Northern America",2.99054790697441
"410",2011,"Gabapentin","CHILE",147219,17233.584,"Gabapentinoids","Central and South America and the Caribbean",0.0233882664819344
"411",2011,"Gabapentin","CHINA",2383226,1376497.633,"Gabapentinoids","Eastern Asia",0.00474023131139935
"412",2011,"Gabapentin","COLOMBIA",365430,45662.747,"Gabapentinoids","Central and South America and the Caribbean",0.0219104823707098
"413",2011,"Gabapentin","CROATIA",359541,4313.098,"Gabapentinoids","Southern Europe",0.228227972064688
"414",2011,"Gabapentin","CZECH REPUBLIC",4672823,10566.512,"Gabapentinoids","Eastern Europe",1.21075830214161
"415",2011,"Gabapentin","ECUADOR",374373,15243.885,"Gabapentinoids","Central and South America and the Caribbean",0.0672385951961069
